12.46,0.004,0.4
12.47,0.012,1.2
12.48,-0.004,-0.4
12.49,0.008,0.8
12.5,0,0
12.51,0.008,0.8
12.52,0.008,0.8
12.53,0.06,6
12.54,0,0
12.55,0.008,0.8
12.56,0.004,0.4
12.57,0.004,0.4
12.58,0.016,1.6
12.59,0.008,0.8
12.6,0,0
12.61,0.016,1.6
12.62,0.024,2.4
12.63,0,0
12.64,0,0
12.65,0.012,1.2
12.66,0.072,7.2
12.67,0.212,21.2
12.68,0.208,20.8
12.69,0.144,14.4
12.7,0.188,18.8
12.71,0.204,20.4
12.72,0.224,22.4
12.73,0.104,10.4
12.74,0.216,21.6
12.75,0.224,22.4
12.76,0.164,16.4
12.77,0.076,7.6
12.78,0.176,17.6
12.79,0.208,20.8
12.8,0.012,1.2
12.81,0.008,0.8
12.82,0.004,0.4
12.83,0.008,0.8
12.84,0.004,0.4
12.85,0,0
12.86,0,0
12.87,0.004,0.4
12.88,0.016,1.6
12.89,0.008,0.8
12.9,0.008,0.8
12.91,0,0
12.92,0.004,0.4
12.93,-0.004,-0.4
12.94,0,0
12.95,0.012,1.2
12.96,0,0
12.97,0.008,0.8
12.98,0.008,0.8
12.99,-0.004,-0.4
13,0.012,1.2
13.01,0,0
13.02,0.004,0.4
13.03,0.104,10.4
13.04,0,0
13.05,0.008,0.8
13.06,-0.004,-0.4
13.07,0.004,0.4
13.08,0.008,0.8
13.09,0,0
13.1,0,0
13.11,0,0
13.12,0.004,0.4
13.13,0,0
13.14,0.012,1.2
13.15,0.004,0.4
13.16,0.016,1.6
13.17,0,0
13.18,0.008,0.8
13.19,0.012,1.2
13.2,0.004,0.4
13.21,0.004,0.4
13.22,0.02,2
13.23,0.008,0.8
13.24,-0.004,-0.4
13.25,0.004,0.4
13.26,0.008,0.8
13.27,0.004,0.4
13.28,0.192,19.2
13.29,0.008,0.8
13.3,0.012,1.2
13.31,0.004,0.4
13.32,0,0
13.33,-0.004,-0.4
13.34,0.008,0.8
13.35,0.008,0.8
13.36,-0.008,-0.8
13.37,0.012,1.2
13.38,-0.004,-0.4
13.39,0.008,0.8
13.4,0.012,1.2
13.41,0.004,0.4
13.42,0,0
13.43,0.004,0.4
13.44,-0.004,-0.4
13.45,0.008,0.8
13.46,0.004,0.4
13.47,0,0
13.48,0.012,1.2
13.49,0,0
13.5,-0.004,-0.4
13.51,0.016,1.6
13.52,0.008,0.8
13.53,0.192,19.2
13.54,-0.004,-0.4
13.55,0.008,0.8
13.56,0.004,0.4
13.57,0.012,1.2
13.58,0.008,0.8
13.59,0,0
13.6,0,0
13.61,-0.004,-0.4
13.62,0.004,0.4
13.63,0.004,0.4
13.64,0.004,0.4
13.65,0.016,1.6
13.66,0.088,8.8
13.67,0.208,20.8
13.68,0.212,21.2
13.69,0.224,22.4
13.7,0.212,21.2
13.71,0.212,21.2
13.72,0.216,21.6
13.73,0.064,6.4
13.74,0.2,20
13.75,0.22,22
13.76,0.12,12
13.77,0.084,8.4
13.78,0.208,20.8
13.79,0.204,20.4
13.8,0.008,0.8
13.81,0.004,0.4
13.82,0.008,0.8
13.83,0.008,0.8
13.84,0.004,0.4
13.85,0.008,0.8
13.86,0.004,0.4
13.87,0.004,0.4
13.88,0.012,1.2
13.89,0.016,1.6
13.9,0,0
13.91,0.004,0.4
13.92,0.004,0.4
13.93,0.008,0.8
13.94,0.004,0.4
13.95,0,0
13.96,0.012,1.2
13.97,-0.004,-0.4
13.98,0.004,0.4
13.99,0.012,1.2
14,0,0
14.01,0.008,0.8
14.02,0.008,0.8
14.03,0.2,20
14.04,-0.008,-0.8
14.05,0,0
14.06,0.012,1.2
14.07,0.004,0.4
14.08,0.012,1.2
14.09,0.012,1.2
14.1,0.008,0.8
14.11,0.008,0.8
14.12,0.004,0.4
14.13,0.008,0.8
14.14,0.016,1.6
14.15,0.008,0.8
14.16,0,0
14.17,0,0
14.18,0.012,1.2
14.19,-0.004,-0.4
14.2,0.008,0.8
14.21,0.004,0.4
14.22,0.004,0.4
